,title,url,category
1528,Savio Homestay Phu Dong Thien Vuong,https://www.google.com/maps/search/?api=1&query=Savio%20Homestay%20Phu%20Dong%20Thien%20Vuong&query_place_id=ChIJ86Kl-noTcTERw7jet06Z8yE,hotel
1529,Homestay Ngũ Long,https://www.google.com/maps/search/?api=1&query=Homestay%20Ng%C5%A9%20Long&query_place_id=ChIJ6TlGih0TcTERp-75U_LK1wQ,hotel
1530,NHÀ ẨN - Homestay & Coffee Đà Lạt,https://www.google.com/maps/search/?api=1&query=NH%C3%80%20%E1%BA%A8N%20-%20Homestay%20%26%20Coffee%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJwSDAbwATcTER1qnBrIFReK0,hotel
1531,Windy Lake Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=Windy%20Lake%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJ2_och2ITcTER_wCvuS6u3rM,hotel
1532,Homestay Thung Lũng Tình Yêu,https://www.google.com/maps/search/?api=1&query=Homestay%20Thung%20Lu%CC%83ng%20Ti%CC%80nh%20Y%C3%AAu&query_place_id=ChIJSyNDaIMTcTERk7u4jHCxt0U,hotel
1533,Homestay Dalat Pho,https://www.google.com/maps/search/?api=1&query=Homestay%20Dalat%20Pho&query_place_id=ChIJe-B24dYScTERqsvit0wTFzk,hotel
1534,Homestay hoa cúc,https://www.google.com/maps/search/?api=1&query=Homestay%20hoa%20c%C3%BAc&query_place_id=ChIJIXGpWWsTcTERIelXUWAK2wA,hotel
1535,Ri's Garden Homestay,https://www.google.com/maps/search/?api=1&query=Ri's%20Garden%20Homestay&query_place_id=ChIJ20UUNE8TcTER6xj6qN6Bazk,hotel
1536,Homestay Nhà Cổ Dalat phố,https://www.google.com/maps/search/?api=1&query=Homestay%20Nh%C3%A0%20C%E1%BB%95%20Dalat%20ph%E1%BB%91&query_place_id=ChIJ6bJNYkETcTERdvleBZZfLGU,hotel
1537,May homestay,https://www.google.com/maps/search/?api=1&query=May%20homestay&query_place_id=ChIJ03nHVLcTcTERqDqAmPYqOvo,hotel
1538,Phượng tím homestay sân vườn,https://www.google.com/maps/search/?api=1&query=Ph%C6%B0%E1%BB%A3ng%20t%C3%ADm%20homestay%20s%C3%A2n%20v%C6%B0%E1%BB%9Dn&query_place_id=ChIJvU6fLgMTcTERqhkpRRzre9k,hotel
1539,Homestay Nhà Của Táo,https://www.google.com/maps/search/?api=1&query=Homestay%20Nh%C3%A0%20C%E1%BB%A7a%20T%C3%A1o&query_place_id=ChIJec-626ZtcTERpccmbERnD0g,hotel
1540,Nàng Mơ HomeStay,https://www.google.com/maps/search/?api=1&query=N%C3%A0ng%20M%C6%A1%20HomeStay&query_place_id=ChIJZyBESF8TcTER-huQNjp2Q0k,hotel
1541,Thiên Quốc Homestay,https://www.google.com/maps/search/?api=1&query=Thi%C3%AAn%20Qu%E1%BB%91c%20Homestay&query_place_id=ChIJ85Uv1FcTcTERDnGp1tiq3n4,hotel
1542,Homestay Khai Hồng Phúc,https://www.google.com/maps/search/?api=1&query=Homestay%20Khai%20H%E1%BB%93ng%20Ph%C3%BAc&query_place_id=ChIJtTTgV0oTcTER4jQG4xd79ZU,hotel
1543,Hương Hà 3 Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=H%C6%B0%C6%A1ng%20H%C3%A0%203%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJgVZWnuITcTER9icXh5J4iyo,hotel
1544,Homestay Bốn Mùa,https://www.google.com/maps/search/?api=1&query=Homestay%20B%E1%BB%91n%20M%C3%B9a&query_place_id=ChIJS0ftmpZtcTERL4RqzmswDPo,hotel
1545,Chậm Homestay,https://www.google.com/maps/search/?api=1&query=Ch%E1%BA%ADm%20Homestay&query_place_id=ChIJUbyqxskTcTERBNY6XFeyYRM,hotel
1546,Homestay Kim Khuê,https://www.google.com/maps/search/?api=1&query=Homestay%20Kim%20Khu%C3%AA&query_place_id=ChIJn4Fxx68TcTER0MY1eXzdTYQ,hotel
1547,Homestay L'amour House,https://www.google.com/maps/search/?api=1&query=Homestay%20L'amour%20House&query_place_id=ChIJqfpyMMsScTERZ2mV4KC9aPs,hotel
1548,Say Homestay,https://www.google.com/maps/search/?api=1&query=Say%20Homestay&query_place_id=ChIJ0R_27PkTcTERLbuDq-KzCQ0,hotel
1549,Ô HÊ Homestay,https://www.google.com/maps/search/?api=1&query=%C3%94%20H%C3%8A%20Homestay&query_place_id=ChIJHWVcSh8TcTERffLmCJmf7Wg,hotel
1550,Shiki Homestay,https://www.google.com/maps/search/?api=1&query=Shiki%20Homestay&query_place_id=ChIJv6kvbFATcTERnODEa6ERQhs,hotel
1551,MIRA HOUSE HOMESTAY,https://www.google.com/maps/search/?api=1&query=MIRA%20HOUSE%20HOMESTAY&query_place_id=ChIJyTvSZm1tcTERBpH-GN8sW2I,hotel
1552,Loanh quanh Homestay,https://www.google.com/maps/search/?api=1&query=Loanh%20quanh%20Homestay&query_place_id=ChIJe3pqXjkTcTERGz5ATEgVgWQ,hotel
1553,CALY HOMESTAY,https://www.google.com/maps/search/?api=1&query=CALY%20HOMESTAY&query_place_id=ChIJ-ZGX8iNtcTERw-XH4DzrdOY,hotel
1554,G Family Homestay,https://www.google.com/maps/search/?api=1&query=G%20Family%20Homestay&query_place_id=ChIJaz02Bh4TcTERHHIs_twcmGM,hotel
1555,Nhà tam giác homestay,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20tam%20gi%C3%A1c%20homestay&query_place_id=ChIJZRkk59gTcTERa9BCIsDD_mE,hotel
1556,Vũ Nguyên Homestay (Skyhome),https://www.google.com/maps/search/?api=1&query=V%C5%A9%20Nguy%C3%AAn%20Homestay%20(Skyhome)&query_place_id=ChIJBwTB1w0TcTERrBx_x51MNNE,hotel
1557,"Homestay Quốc Cường, Đà lạt , Sáu trương ,",https://www.google.com/maps/search/?api=1&query=Homestay%20Qu%E1%BB%91c%20C%C6%B0%E1%BB%9Dng%2C%20%C4%90%C3%A0%20l%E1%BA%A1t%20%2C%20S%C3%A1u%20tr%C6%B0%C6%A1ng%20%2C&query_place_id=ChIJzTiiHs8TcTERw5ObLQ-3P8w,hotel
1558,Duck House,"https://www.google.com/maps/place/Duck House/@11.9691801,108.4446106,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9691801!4d108.4446106!16s%2Fg%2F11xd38l6mh!17BQ0FF",hotel
1559,MM GARDEN BUNGALOW VILLA VIP 2,"https://www.google.com/maps/place/MM GARDEN BUNGALOW VILLA VIP 2/@11.9661598,108.4335938,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9661598!4d108.4335938!16s%2Fg%2F11xft686s7!17BQ0FF",hotel
1560,Villa Délight House “StayChill”,"https://www.google.com/maps/place/Villa Délight House “StayChill”/@11.9746704,108.4390182,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9746704!4d108.4390182!16s%2Fg%2F11xd2tlkvd!17BQ0FF",hotel
1561,Viewfinder House,"https://www.google.com/maps/place/Viewfinder House/@11.9700098,108.4454575,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9700098!4d108.4454575!16s%2Fg%2F11xfsmj4_2!17BQ0FF",hotel
1562,Dreamers Homestay Da Lat,https://www.google.com/maps/search/?api=1&query=Dreamers%20Homestay%20Da%20Lat&query_place_id=ChIJk0pJ-tltcTERp8PuIf_Uo1s,hotel
1563,Horizon homestay,https://www.google.com/maps/search/?api=1&query=Horizon%20homestay&query_place_id=ChIJCxHuqPFtcTERQvgqFu9Zocw,hotel
1564,Lieu d'arrêt Homestay,https://www.google.com/maps/search/?api=1&query=Lieu%20d'arr%C3%AAt%20Homestay&query_place_id=ChIJ_WAVceUTcTERgT1boqrOIrg,hotel
1565,Xinh Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=Xinh%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJk7JJswETcTERrJcQqx2HQCM,hotel
1566,Homestay Coffee Villa Mie House Đà Lạt,https://www.google.com/maps/search/?api=1&query=Homestay%20Coffee%20Villa%20Mie%20House%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJtRN2fQITcTERWuTX5O-QaY0,hotel
1567,Mầm 3 Homestay,https://www.google.com/maps/search/?api=1&query=M%E1%BA%A7m%203%20Homestay&query_place_id=ChIJM-BnE3htcTERSidF4D7XIhA,hotel
1568,Simply Homestay,https://www.google.com/maps/search/?api=1&query=Simply%20Homestay&query_place_id=ChIJe2Akr2cTcTER02qklThN-qY,hotel
1569,Villa Trường Minh - Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=Villa%20Tr%C6%B0%E1%BB%9Dng%20Minh%20-%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJEV-Yw7gTcTEROpUYZ0VQX3k,hotel
1570,HomeStay Villa PhiLe,https://www.google.com/maps/search/?api=1&query=HomeStay%20Villa%20PhiLe&query_place_id=ChIJ2cHTMwATcTERt87B3ZwKBBY,hotel
1571,HillTop Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=HillTop%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJA7yAcgATcTERX87mTEahRYM,hotel
1572,Nắng bên hiên nhà homestay,https://www.google.com/maps/search/?api=1&query=N%E1%BA%AFng%20b%C3%AAn%20hi%C3%AAn%20nh%C3%A0%20homestay&query_place_id=ChIJaYP2c4VtcTERxL3BqS7duBo,hotel
1573,De Daisy Villa Homestay,https://www.google.com/maps/search/?api=1&query=De%20Daisy%20Villa%20Homestay&query_place_id=ChIJyZRXD0cTcTERKkMo7nYWVKg,hotel
1574,LẠC MỘC SƠN - Homestay,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A0C%20M%E1%BB%98C%20S%C6%A0N%20-%20Homestay&query_place_id=ChIJXz06Y98TcTERlkKEBiUC5qg,hotel
1575,Hoa Đà Lạt Homestay,https://www.google.com/maps/search/?api=1&query=Hoa%20%C4%90%C3%A0%20L%E1%BA%A1t%20Homestay&query_place_id=ChIJc09fIQATcTEROpzqlvkls30,hotel
1576,Trái Tim Hồng Homestay,https://www.google.com/maps/search/?api=1&query=Tr%C3%A1i%20Tim%20H%E1%BB%93ng%20Homestay&query_place_id=ChIJ7SVJ0XwTcTER-7zPu8FtTZA,hotel
1577,Friends House - Đà Lạt Homestay,https://www.google.com/maps/search/?api=1&query=Friends%20House%20-%20%C4%90%C3%A0%20L%E1%BA%A1t%20Homestay&query_place_id=ChIJlxz7VqITcTERyNwJzxNAPeI,hotel
1578,Lantern Homestay,https://www.google.com/maps/search/?api=1&query=Lantern%20Homestay&query_place_id=ChIJ1zVkm79tcTERSrAt319KExU,hotel
1579,Hải Đằng - Homestay & Strawberry,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20%C4%90%E1%BA%B1ng%20-%20Homestay%20%26%20Strawberry&query_place_id=ChIJw6NvzidtcTERblo5KZzTseI,hotel
1580,Sakura Lover Homestay,https://www.google.com/maps/search/?api=1&query=Sakura%20Lover%20Homestay&query_place_id=ChIJkTFBAi0TcTERPaET3yJquAI,hotel
1581,VEGAN HOMESTAY DALAT,https://www.google.com/maps/search/?api=1&query=VEGAN%20HOMESTAY%20DALAT&query_place_id=ChIJz5m7TDETcTERbRPYxfWRKUM,hotel
1582,Homestay Gia Hưng 4,https://www.google.com/maps/search/?api=1&query=Homestay%20Gia%20H%C6%B0ng%204&query_place_id=ChIJFbDtc0QTcTERcaNg5KmJA50,hotel
1583,Dau An Homestay,https://www.google.com/maps/search/?api=1&query=Dau%20An%20Homestay&query_place_id=ChIJhTSlF5YScTER0KS2nNlQW20,hotel
1584,homestay 1Place - 1Nơi Đà Lạt,https://www.google.com/maps/search/?api=1&query=homestay%201Place%20-%201N%C6%A1i%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJ8yCSouMTcTER_mHRZgZot20,hotel
1585,Nai homestay Đà Lat,https://www.google.com/maps/search/?api=1&query=Nai%20homestay%20%C4%90%C3%A0%20Lat&query_place_id=ChIJo-kmg0RtcTERHhWCKBX5BLU,hotel
1586,Homestay Ông 5,https://www.google.com/maps/search/?api=1&query=Homestay%20%C3%94ng%205&query_place_id=ChIJWcRlHv0TcTERqlTX58qpJh0,hotel
1587,D Garden Homestay,https://www.google.com/maps/search/?api=1&query=D%20Garden%20Homestay&query_place_id=ChIJSQsGAL8ScTERyqwCuQZFKPI,hotel
1588,Helen's House Homestay,https://www.google.com/maps/search/?api=1&query=Helen's%20House%20Homestay&query_place_id=ChIJTZn4ppATcTERR55g6M9ZH40,hotel
1589,May Homestay 2,https://www.google.com/maps/search/?api=1&query=May%20Homestay%202&query_place_id=ChIJqaUdbQATcTERcC5nYlbZijY,hotel
1590,Lucid Dream Villa Homestay,"https://www.google.com/maps/place/Lucid Dream Villa Homestay/@11.9406404,108.4219437,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9406404!4d108.4219437!16s%2Fg%2F11xfpvlt8x!17BQ0FF",hotel
1591,Para Nguyên Căn Homestay,"https://www.google.com/maps/place/Para Nguyên Căn Homestay/@11.9402399,108.4275589,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9402399!4d108.4275589!16s%2Fg%2F11xd332q4k!17BQ0FF",hotel
1592,Sơn Liễu Homestay,"https://www.google.com/maps/place/Sơn Liễu Homestay/@11.9422903,108.4267426,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9422903!4d108.4267426!16s%2Fg%2F11txql7kk0!17BQ0FF",hotel
1593,Whispering Pines Dalat (Thông Thì Thầm ĐL),"https://www.google.com/maps/place/Whispering Pines Dalat (Thông Thì Thầm ĐL)/@11.9373302,108.422142,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9373302!4d108.422142!16s%2Fg%2F11vwwr1f8z!17BQ0FF",hotel
1594,MH Villa Đà Lalat,"https://www.google.com/maps/place/MH Villa Đà Lalat/@11.9496698,108.4685822,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9496698!4d108.4685822!16s%2Fg%2F11xd38qvf_!17BQ0FF",hotel
1595,Win Villa Coffee - Deluxe Double Room,"https://www.google.com/maps/place/Win Villa Coffee - Deluxe Double Room/@11.9369402,108.4591675,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9369402!4d108.4591675!16s%2Fg%2F11mcsk4btq!17BQ0FF",hotel
1596,Bach Diep House - Entire Villa - Full Equipment,"https://www.google.com/maps/place/Bach Diep House - Entire Villa - Full Equipment/@11.9435177,108.4567642,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9435177!4d108.4567642!16s%2Fg%2F11kj5nwghr!17BQ0FF",hotel
1597,homestaynhatuiminh - Small Double Room,"https://www.google.com/maps/place/homestaynhatuiminh - Small Double Room/@11.9465504,108.4633713,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9465504!4d108.4633713!16s%2Fg%2F11mcwlh2dp!17BQ0FF",hotel
1598,Karma Home  Garden,"https://www.google.com/maps/place/Karma Home  Garden/@11.9402905,108.4558411,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9402905!4d108.4558411!16s%2Fg%2F11xd3f0lmd!17BQ0FF",hotel
1599,19B Dalat Homestay,https://www.google.com/maps/search/?api=1&query=19B%20Dalat%20Homestay&query_place_id=ChIJCzj-NcQScTER7VWCJ1_aiPk,hotel
1600,Núp 2 homestay,https://www.google.com/maps/search/?api=1&query=N%C3%BAp%202%20homestay&query_place_id=ChIJ_RAEJykTcTERYQs--_9ztEc,hotel
1601,Homestay Nhặt Nắng,https://www.google.com/maps/search/?api=1&query=Homestay%20Nh%E1%BA%B7t%20N%E1%BA%AFng&query_place_id=ChIJ_YHv6optcTERUE4Jur3ZExc,hotel
1602,The Burrow by the lake,"https://www.google.com/maps/place/The Burrow by the lake/@11.9597597,108.471283,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9597597!4d108.471283!16s%2Fg%2F11vwwrz3h8!17BQ0FF",hotel
1603,Twin Bungalow with Valley view,"https://www.google.com/maps/place/Twin Bungalow with Valley view/@11.9611301,108.4774628,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9611301!4d108.4774628!16s%2Fg%2F11txqmysbk!17BQ0FF",hotel
1604,Family Homestay Dalat Casa,https://www.google.com/maps/search/?api=1&query=Family%20Homestay%20Dalat%20Casa&query_place_id=ChIJlW3M6RVtcTER3s_eHi94EEo,hotel
1605,Giao Giao Homestay Dalat,https://www.google.com/maps/search/?api=1&query=Giao%20Giao%20Homestay%20Dalat&query_place_id=ChIJMXccqPttcTERisxbNH1_2v8,hotel
1606,Homestay Đà Lạt Giá Rẻ - The November Stay,https://www.google.com/maps/search/?api=1&query=Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t%20Gi%C3%A1%20R%E1%BA%BB%20-%20The%20November%20Stay&query_place_id=ChIJoSBpTgBtcTER0t5eBeqTL-o,hotel
1607,Ziczac Homestay & Coffee Đà Lạt,https://www.google.com/maps/search/?api=1&query=Ziczac%20Homestay%20%26%20Coffee%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJLybXGchtcTERfRd5ZGsPf5s,hotel
1608,Rainbow Homestay Dalat,https://www.google.com/maps/search/?api=1&query=Rainbow%20Homestay%20Dalat&query_place_id=ChIJS04zYzQTcTER8gCPzKzZYcQ,hotel
1609,Nhà Mình Homestay and Coffee,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20M%C3%ACnh%20Homestay%20and%20Coffee&query_place_id=ChIJR6FVZaxtcTERQ6GAskzVqkk,hotel
1610,Homestay Hoàng Vy,https://www.google.com/maps/search/?api=1&query=Homestay%20Ho%C3%A0ng%20Vy&query_place_id=ChIJc7N-ys1scTER3tTv7425Re4,hotel
1611,Let it be Villa (beautiful house beautiful view),"https://www.google.com/maps/place/Let it be Villa (beautiful house beautiful view)/@11.9497604,108.4745026,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9497604!4d108.4745026!16s%2Fg%2F11xc_zd9k1!17BQ0FF",hotel
1612,Sweet Valley Homestay,"https://www.google.com/maps/place/Sweet Valley Homestay/@11.9350901,108.4626465,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9350901!4d108.4626465!16s%2Fg%2F11ycl0rtfr!17BQ0FF",hotel
1613,Villa Đà Lạt view đẹp và sang trọng nhất,"https://www.google.com/maps/place/Villa Đà Lạt view đẹp và sang trọng nhất/@11.9344797,108.4584808,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9344797!4d108.4584808!16s%2Fg%2F11xd3f0mry!17BQ0FF",hotel
1614,The New House,"https://www.google.com/maps/place/The New House/@11.9316502,108.4626465,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9316502!4d108.4626465!16s%2Fg%2F11mckrs_nl!17BQ0FF",hotel
1615,Coca homestay,"https://www.google.com/maps/place/Coca homestay/@11.94067,108.4664612,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.94067!4d108.4664612!16s%2Fg%2F11y3z_h4xc!17BQ0FF",hotel
1616,Hiên Cúc Vàng Homestay,https://www.google.com/maps/search/?api=1&query=Hi%C3%AAn%20C%C3%BAc%20V%C3%A0ng%20Homestay&query_place_id=ChIJzzATUc0TcTERQzUrYE6iC44,hotel
1617,Đà Lạt Delux Home,https://www.google.com/maps/search/?api=1&query=%C4%90%C3%A0%20L%E1%BA%A1t%20Delux%20Home&query_place_id=ChIJid20PvgTcTERLbjlzjZhL5A,hotel
1618,Homestay Nam Thiên,https://www.google.com/maps/search/?api=1&query=Homestay%20Nam%20Thi%C3%AAn&query_place_id=ChIJ-WLnr55tcTERSmIOcQ1zzJw,hotel
1619,Lan Nghi Homestay,https://www.google.com/maps/search/?api=1&query=Lan%20Nghi%20Homestay&query_place_id=ChIJ-RhcZnBtcTERtsDyYGRX8gI,hotel
1620,Sau Vạt Nắng Homestay,https://www.google.com/maps/search/?api=1&query=Sau%20V%E1%BA%A1t%20N%E1%BA%AFng%20Homestay&query_place_id=ChIJK6vroPsTcTERe1dRHo0w7oE,hotel
1621,Thiên Hằng Homestay,https://www.google.com/maps/search/?api=1&query=Thi%C3%AAn%20H%E1%BA%B1ng%20Homestay&query_place_id=ChIJB4EBBWETcTERTzris6nSyqI,hotel
1622,Sân Mây Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=S%C3%A2n%20M%C3%A2y%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJrfG9tj4TcTER9rVJnbXvq9E,hotel
1623,Thơm homestay,https://www.google.com/maps/search/?api=1&query=Th%C6%A1m%20homestay&query_place_id=ChIJ45raMwATcTERKCcMsDSOyec,hotel
1624,Mais Homestay,https://www.google.com/maps/search/?api=1&query=Mais%20Homestay&query_place_id=ChIJ-yMIY9FscTER_5Irv60vh5Q,hotel
1625,Vikidallas homestay,https://www.google.com/maps/search/?api=1&query=Vikidallas%20homestay&query_place_id=ChIJvSsA-n1tcTERAhQxfYnvyvI,hotel
1626,HomeStay Khanh Hân,https://www.google.com/maps/search/?api=1&query=HomeStay%20Khanh%20H%C3%A2n&query_place_id=ChIJMf_mCIttcTERwo934Qle6J4,hotel
1627,Dalat Rose Hill Villa,https://www.google.com/maps/search/?api=1&query=Dalat%20Rose%20Hill%20Villa&query_place_id=ChIJgc6twiptcTERORAMV2OjIlU,hotel
1628,Homestay Mộc Đà Lạt lữ quán,https://www.google.com/maps/search/?api=1&query=Homestay%20M%E1%BB%99c%20%C4%90%C3%A0%20L%E1%BA%A1t%20l%E1%BB%AF%20qu%C3%A1n&query_place_id=ChIJiU9XsdNscTERq0f0ktwy69s,hotel
1629,Chang Homestay,https://www.google.com/maps/search/?api=1&query=Chang%20Homestay&query_place_id=ChIJn2QWzjITcTERut-L_WlCVuo,hotel
1630,Dâu Tây Homestay - Strawberry Hotel Đà Lạt,https://www.google.com/maps/search/?api=1&query=D%C3%A2u%20T%C3%A2y%20Homestay%20-%20Strawberry%20Hotel%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJKXA8l9sTcTERwwgWePPIUjM,hotel
1631,Sóc Homestay,https://www.google.com/maps/search/?api=1&query=S%C3%B3c%20Homestay&query_place_id=ChIJl1DvRKFtcTERYiqSRa6OEgs,hotel
1632,Chúng ta của sau này _ Homestay,https://www.google.com/maps/search/?api=1&query=Ch%C3%BAng%20ta%20c%E1%BB%A7a%20sau%20n%C3%A0y%20_%20Homestay&query_place_id=ChIJk98XRkkTcTER4dBgwGDugJ0,hotel
1633,MoonHill Homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=MoonHill%20Homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJuYV6pWwTcTERpg0u4EXB0WE,hotel
1634,La Faro - Homestay and coffee,https://www.google.com/maps/search/?api=1&query=La%20Faro%20-%20Homestay%20and%20coffee&query_place_id=ChIJGe7Jl4kTcTERNiAAqWeP3lY,hotel
1635,Homestay Nắng Hiên Nhà,https://www.google.com/maps/search/?api=1&query=Homestay%20N%E1%BA%AFng%20Hi%C3%AAn%20Nh%C3%A0&query_place_id=ChIJz5OH41gTcTERgVk9WaGjF3Q,hotel
1636,Thuy An Homestay - Double Room,"https://www.google.com/maps/place/Thuy An Homestay - Double Room/@11.9443598,108.4534607,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9443598!4d108.4534607!16s%2Fg%2F11xfprdpty!17BQ0FF",hotel
1637,Dylan Café & Homestay,https://www.google.com/maps/search/?api=1&query=Dylan%20Caf%C3%A9%20%26%20Homestay&query_place_id=ChIJ61b-BQBtcTERwk6Z_iAuNM8,hotel
1638,BlueWindy Đà Lạt homestay,https://www.google.com/maps/search/?api=1&query=BlueWindy%20%C4%90%C3%A0%20L%E1%BA%A1t%20homestay&query_place_id=ChIJSdlSAD5tcTERt6BkUsV1d24,hotel
1639,Strawberry homestay,https://www.google.com/maps/search/?api=1&query=Strawberry%20homestay&query_place_id=ChIJzfju0xQTcTER_bmPVfAYQ0U,hotel
1640,Đà Lạt Little House Homestay,https://www.google.com/maps/search/?api=1&query=%C4%90%C3%A0%20L%E1%BA%A1t%20Little%20House%20Homestay&query_place_id=ChIJQWhfo_0TcTERizqOHQuGtBM,hotel
1641,Homestay Nhà Mình Mà,https://www.google.com/maps/search/?api=1&query=Homestay%20Nh%C3%A0%20M%C3%ACnh%20M%C3%A0&query_place_id=ChIJW7-2oYBtcTERmrrVbIcePHQ,hotel
1642,Dalat Garden Homestay,https://www.google.com/maps/search/?api=1&query=Dalat%20Garden%20Homestay&query_place_id=ChIJ5xzNkNNscTER1nWBaY-oWK8,hotel
1643,The 1954 House - Three-Bedroom House,"https://www.google.com/maps/place/The 1954 House - Three-Bedroom House/@11.9313698,108.4398804,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9313698!4d108.4398804!16s%2Fg%2F11mcskhpkr!17BQ0FF",hotel
1644,Tia Du Villa Homestay,"https://www.google.com/maps/place/Tia Du Villa Homestay/@11.9264603,108.439621,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9264603!4d108.439621!16s%2Fg%2F11kj5p57h3!17BQ0FF",hotel
1645,The Aratana Villa,"https://www.google.com/maps/place/The Aratana Villa/@11.9305696,108.4349213,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9305696!4d108.4349213!16s%2Fg%2F11ycgrsypn!17BQ0FF",hotel
1646,KS Thanh Thùy,"https://www.google.com/maps/place/KS Thanh Thùy/@11.9326897,108.4414825,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d11.9326897!4d108.4414825!16s%2Fg%2F11ycgs2nl6!17BQ0FF",hotel
1647,xẹo xọ homestay,https://www.google.com/maps/search/?api=1&query=x%E1%BA%B9o%20x%E1%BB%8D%20homestay&query_place_id=ChIJuRofIQYTcTER-NYkDK2s6wQ,hotel
1648,Sweet Valley DaLat Homestay,https://www.google.com/maps/search/?api=1&query=Sweet%20Valley%20DaLat%20Homestay&query_place_id=ChIJbRUkEJYTcTERb4L5hoBxAWM,hotel
1649,Nhà có Nắng Homestay - ĐàLạt,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20c%C3%B3%20N%E1%BA%AFng%20Homestay%20-%20%C4%90%C3%A0L%E1%BA%A1t&query_place_id=ChIJmeGfCQATcTERnrqImQ_aoug,hotel
1650,K&N homestay Đà Lạt,https://www.google.com/maps/search/?api=1&query=K%26N%20homestay%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJucw-HgkTcTERcxtwVaC5SHY,hotel
1651,My Nguyen Homestay,https://www.google.com/maps/search/?api=1&query=My%20Nguyen%20Homestay&query_place_id=ChIJpxXW3UdtcTERnzVh69S4nHI,hotel
1652,Maika Homestay,https://www.google.com/maps/search/?api=1&query=Maika%20Homestay&query_place_id=ChIJAwAKERRtcTERo5FaDryGeHY,hotel
